Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
DE,Deere & Co,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,6,8,8,8,8,8,8
IBM,International Business Machines Corp,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,0,0,0,0,0,0,0
BLK,BlackRock Inc,투자은행 및 서비스,551020.0,1,1,1,1,1,6,8,8,8,8,8,8
DEO,Diageo PLC ADR,음료,541010.0,1,1,1,1,4,4,4,4,4,4,10,4
NOW,ServiceNow Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,6,8,8,10,10,10,10
CAT,Caterpillar Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,6,8,8,8,10,10,8
ANTM,Anthem Inc,헬스케어 업체 및 서비스,561020.0,1,1,1,5,5,6,8,8,10,10,10,10
PLD,Prologis Inc,주택 및 상업용 리츠,601020.0,1,1,1,5,5,6,8,8,8,10,10,8
LMT,Lockheed Martin Corp,우주항공 및 국방,521010.0,1,3,4,4,4,3,3,3,3,3,3,3
AMT,American Tower Corp,주택 및 상업용 리츠,601020.0,1,1,4,5,5,3,3,3,10,10,10,10
EL,Estee Lauder Companies Inc Class A,"개인, 가정 용품 및 서비스",542010.0,1,1,1,5,5,6,8,8,8,10,10,8
GE,General Electric Co,복합 기업,544010.0,0,0,0,0,6,7,7,7,7,0,0,0
SHOP,Shopify Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,6,8,8,8,8,8,8
TGT,Target Corp,다양한 소매업,534020.0,1,1,1,5,5,6,8,8,8,8,8,8
SYK,Stryker Corp,헬스케어 장비 및 용품,561010.0,1,1,4,5,5,6,8,8,10,10,10,10
ZTS,Zoetis Inc Class A,제약,562010.0,1,1,1,5,5,6,8,8,10,10,10,10
SPGI,S&P Global Inc,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,10,10,10,10
MO,Altria Group Inc,식품 및 담배,541020.0,0,0,0,0,0,0,0,0,0,0,0,0
MMM,3M Co,복합 기업,544010.0,0,0,3,3,2,2,2,2,2,2,2,7
BAM,Brookfield Asset Management Inc Class A,투자은행 및 서비스,551020.0,1,1,1,1,1,6,8,8,8,8,8,8
CB,Chubb Ltd,보험,553010.0,1,2,2,1,1,1,1,1,1,1,1,4
SE,Sea Ltd ADR,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,6,8,8,8,8,8,8
PNC,PNC Financial Services Group Inc,은행,551010.0,2,2,2,1,1,1,1,1,1,1,1,4
CNI,Canadian National Railway Co,화물 및 물류 서비스,524050.0,1,1,1,5,5,6,8,8,10,10,10,8
TFC,Truist Financial Corp,은행,551010.0,2,2,2,2,2,4,4,4,4,1,1,4
TJX,TJX Companies Inc,다양한 소매업,534020.0,1,1,4,5,5,6,8,8,10,10,10,10
BDX,Becton Dickinson and Co,헬스케어 장비 및 용품,561010.0,1,3,4,4,4,3,3,3,3,3,12,12
MMC,Marsh & McLennan Companies Inc,보험,553010.0,1,1,1,5,5,6,8,8,8,10,10,8
DUK,Duke Energy Corp,전기 유틸리티,591010.0,1,1,1,5,5,6,8,8,8,10,10,4
BMO,Bank of Montreal,은행,551010.0,2,2,2,2,1,1,1,1,1,1,1,1
CI,Cigna Corp,헬스케어 업체 및 서비스,561020.0,1,1,4,5,4,4,4,4,4,10,10,4
HCA,HCA Healthcare Inc,헬스케어 업체 및 서비스,561020.0,1,1,1,1,1,6,8,8,8,8,8,8
CCI,Crown Castle International Corp,주택 및 상업용 리츠,601020.0,1,1,1,5,5,6,8,8,10,10,10,10
SHW,Sherwin-Williams Co,화학,511010.0,1,1,1,5,5,6,8,8,8,10,10,8
GM,General Motors Co,자동차 및 자동차 부품,531010.0,2,2,2,1,1,1,1,1,1,1,1,1
SO,Southern Co,전기 유틸리티,591010.0,1,1,1,5,5,6,8,8,10,10,10,10
ICE,Intercontinental Exchange Inc,투자은행 및 서비스,551020.0,1,1,1,5,5,6,8,8,10,10,10,10
F,Ford Motor Co,자동차 및 자동차 부품,531010.0,2,2,2,2,2,1,1,9,1,9,9,9
EOG,EOG Resources Inc,오일 및 가스,501020.0,0,0,3,3,0,0,0,0,0,11,11,11
FIS,Fidelity National Information Services Inc,핀테크,573010.0,1,3,4,4,4,3,3,3,3,3,3,3
ITW,Illinois Tool Works Inc,복합 기업,544010.0,1,1,1,5,5,6,8,8,10,10,10,8
EW,Edwards Lifesciences Corp,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,10,10,10,10
CL,Colgate-Palmolive Co,"개인, 가정 용품 및 서비스",542010.0,1,1,1,5,5,6,6,6,6,6,6,6
COF,Capital One Financial Corp,은행,551010.0,1,2,2,1,1,1,1,1,1,1,1,1
SNAP,Snap Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,1,6,6,6,6,6,6
NSC,Norfolk Southern Corp,화물 및 물류 서비스,524050.0,1,1,1,5,5,6,8,8,10,10,10,10
D,Dominion Energy Inc,전기 유틸리티,591010.0,1,3,4,4,4,3,3,3,3,3,3,3
FCX,Freeport-McMoRan Inc,메탈&마이닝,512010.0,1,1,1,1,1,1,1,1,1,1,1,1
PSA,Public Storage,주택 및 상업용 리츠,601020.0,1,1,1,1,1,1,1,1,1,1,8,1
AON,Aon PLC Class A,보험,553010.0,1,1,1,5,5,6,8,8,10,10,10,10
NOC,Northrop Grumman Corp,우주항공 및 국방,521010.0,1,3,4,4,4,4,4,4,4,4,10,4
PGR,Progressive Corp,보험,553010.0,1,3,4,5,5,3,3,3,10,10,10,10
SQ,Block Inc Class A,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,6,6,6,6,6
MCO,Moody's Corp,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,10,10,10,10
FDX,FedEx Corp,화물 및 물류 서비스,524050.0,2,2,2,2,2,2,6,9,9,9,9,9
BSX,Boston Scientific Corp,헬스케어 장비 및 용품,561010.0,1,3,4,4,4,4,4,4,4,4,10,10
ETN,Eaton Corporation PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,6,8,8,8,8,8,8
MET,MetLife Inc,보험,553010.0,2,2,2,2,1,1,1,1,1,1,1,1
WM,Waste Management Inc,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,10,10,10,10
GD,General Dynamics Corp,우주항공 및 국방,521010.0,2,2,2,2,2,2,2,2,2,2,2,2
STLA,Stellantis NV,자동차 및 자동차 부품,531010.0,2,2,2,2,2,2,2,2,2,2,2,2
SLB,Schlumberger NV,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,0,0
PXD,Pioneer Natural Resources Co,오일 및 가스,501020.0,2,2,2,2,2,2,2,2,2,2,2,2
EMR,Emerson Electric Co,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,1,1,1,1,1,1,1
HUM,Humana Inc,헬스케어 업체 및 서비스,561020.0,1,1,4,5,5,6,8,8,10,10,10,10
APD,Air Products and Chemicals Inc,화학,511010.0,1,1,1,5,5,6,8,8,10,10,10,10
KKR,KKR & Co Inc,투자은행 및 서비스,551020.0,1,1,1,1,1,6,8,8,8,8,8,8
ECL,Ecolab Inc,화학,511010.0,1,1,4,5,5,3,3,3,10,10,10,10
VMW,VMware Inc Class A,소프트웨어 및 IT서비스,572010.0,2,3,4,4,4,4,4,4,3,4,12,12
WBK,Westpac Banking Corp ADR,은행,551010.0,0,0,0,0,0,0,0,0,0,0,0,0
BK,Bank of New York Mellon Corp,투자은행 및 서비스,551020.0,2,2,2,2,2,2,2,2,2,2,2,2
SCCO,Southern Copper Corp,메탈&마이닝,512010.0,1,1,1,1,1,1,6,6,6,6,6,6
NEM,Newmont Corporation,메탈&마이닝,512010.0,1,1,1,5,5,6,8,8,10,10,3,10
AIG,American International Group Inc,보험,553010.0,0,0,0,0,0,0,0,0,0,11,11,11
MPC,Marathon Petroleum Corp,오일 및 가스,501020.0,2,2,3,2,2,2,2,2,2,2,2,2
PANW,Palo Alto Networks Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,6,8,8,8,8,8,8
CNC,Centene Corp,헬스케어 업체 및 서비스,561020.0,1,3,4,4,4,3,3,3,10,10,12,12
TEL,TE Connectivity Ltd,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,1,1,1,8,8,8,8
JCI,Johnson Controls International PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,1,1,1,1,8,8,1
IQV,IQVIA Holdings Inc,생명과학 및 메디컬 리서치,562020.0,1,1,1,5,5,6,8,8,8,10,10,8
SPG,Simon Property Group Inc,주택 및 상업용 리츠,601020.0,0,0,3,3,0,0,0,0,0,11,11,11
DG,Dollar General Corp,다양한 소매업,534020.0,1,1,1,5,5,6,8,8,10,10,10,10
BCS,Barclays PLC ADR,은행,551010.0,0,0,0,0,6,7,7,7,7,7,7,13
ROP,Roper Technologies Inc,소프트웨어 및 IT서비스,572010.0,1,1,4,5,5,6,8,8,10,10,10,10
DELL,Dell Technologies Inc Class C,"컴퓨터, 전화 및 가전제품",571060.0,1,1,1,1,1,6,8,8,8,8,8,8
APH,Amphenol Corp Class A,전자 장비 및 부품,571040.0,1,1,1,5,5,6,8,8,8,10,10,8
PRU,Prudential Financial Inc,보험,553010.0,2,2,2,2,2,2,2,2,2,2,2,2
KMB,Kimberly-Clark Corp,"개인, 가정 용품 및 서비스",542010.0,1,3,4,5,5,3,3,3,10,3,3,3
INFO,IHS Markit Ltd,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,8,8,8,8
CMG,Chipotle Mexican Grill Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,5,5,6,8,8,8,8,8,8
NTR,Nutrien Ltd,화학,511010.0,2,2,2,2,2,2,2,2,1,1,1,2
SRE,Sempra Energy,복합 유틸리티,591040.0,1,3,4,4,4,4,3,3,4,4,4,4
MSCI,MSCI Inc,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,8,8,8,8
AFL,Aflac Inc,보험,553010.0,2,3,4,4,4,4,4,4,4,4,4,4
BAX,Baxter International Inc,헬스케어 장비 및 용품,561010.0,1,3,4,4,4,3,3,3,3,3,3,10
ADM,Archer-Daniels-Midland Co,식품 및 담배,541020.0,1,1,1,1,1,1,1,1,1,1,1,1
RACE,Ferrari NV,자동차 및 자동차 부품,531010.0,1,1,4,5,5,6,8,8,10,10,10,10
HSY,Hershey Co,식품 및 담배,541020.0,1,1,1,5,5,6,8,8,10,10,10,10
TRV,Travelers Companies Inc,보험,553010.0,2,2,2,2,1,4,4,4,4,4,4,4
SYY,Sysco Corp,식품 및 약품소매,543010.0,1,3,4,4,4,4,4,4,4,4,4,4
GPN,Global Payments Inc,전문 및 상업 서비스,522030.0,1,3,4,5,4,3,3,3,3,3,3,3
HLT,Hilton Worldwide Holdings Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,5,5,6,8,8,8,10,10,8
A,Agilent Technologies Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,8,8,8,8
GIS,General Mills Inc,식품 및 담배,541020.0,1,1,1,1,6,7,7,7,8,8,8,13
PSX,Phillips 66,오일 및 가스,501020.0,2,0,3,3,3,5,5,5,5,5,5,7
HPQ,HP Inc,"컴퓨터, 전화 및 가전제품",571060.0,1,2,2,1,1,1,1,1,1,1,1,1
OXY,Occidental Petroleum Corp,오일 및 가스,501020.0,0,0,3,3,0,0,0,0,0,0,0,11
STM,STMicroelectronics NV ADR,반도체 및 반도체 장비,571010.0,1,1,1,5,5,6,8,8,8,10,10,8
KMI,Kinder Morgan Inc,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,6,7,7,7,7,7,7,13
APO,Apollo Global Management Inc,투자은행 및 서비스,551020.0,1,1,1,5,5,6,8,8,8,10,10,8
STZ,Constellation Brands Inc Class A,음료,541010.0,2,2,2,2,2,4,4,4,4,4,2,4
STZ,Constellation Brands Inc Class B,음료,541010.0,2,2,2,2,2,4,4,4,4,4,2,4
DLR,Digital Realty Trust Inc,주택 및 상업용 리츠,601020.0,1,1,4,5,5,6,8,8,10,10,10,10
PH,Parker-Hannifin Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,6,8,8,8,8,8,8
O,Realty Income Corp,주택 및 상업용 리츠,601020.0,1,3,4,4,4,4,4,4,4,4,4,4
RSG,Republic Services Inc,전문 및 상업 서비스,522030.0,1,1,1,5,5,6,8,8,10,10,10,8
VLO,Valero Energy Corp,오일 및 가스,501020.0,2,0,3,3,3,5,5,5,5,5,5,7
WMB,Williams Companies Inc,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,6,7,7,7,7,7,7,13
ANET,Arista Networks Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,1,1,1,4,4,4,4,1,1,4
DVN,Devon Energy Corp,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,0,0,0,11
MSI,Motorola Solutions Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,1,5,5,6,8,8,10,10,10,10
DFS,Discover Financial Services,은행,551010.0,1,2,2,1,1,1,1,1,1,1,1,1
STT,State Street Corp,투자은행 및 서비스,551020.0,2,2,2,2,2,2,2,2,2,2,2,2
APTV,Aptiv PLC,자동차 및 자동차 부품,531010.0,1,1,1,1,1,1,1,1,8,8,8,8
YUM,Yum! Brands Inc,호텔 및 엔터테인먼트,533010.0,1,1,4,5,4,4,4,4,4,10,10,4
GLW,Corning Inc,전자 장비 및 부품,571040.0,1,1,1,1,1,4,4,4,4,1,1,4
PPG,PPG Industries Inc,화학,511010.0,1,1,1,1,1,1,1,1,8,8,8,8
TT,Trane Technologies PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,5,5,6,8,8,8,8,8,8
TSN,Tyson Foods Inc Class A,식품 및 담배,541020.0,2,3,4,4,4,4,4,4,4,4,4,4
TDG,TransDigm Group Inc,우주항공 및 국방,521010.0,1,1,4,5,5,6,8,8,10,10,10,10
ALL,Allstate Corp,보험,553010.0,1,3,4,4,4,4,4,4,4,10,10,4
VEEV,Veeva Systems Inc Class A,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,10,10,10,10
WELL,Welltower Inc,주택 및 상업용 리츠,601020.0,2,2,2,4,4,4,4,4,4,4,4,4
LVS,Las Vegas Sands Corp,호텔 및 엔터테인먼트,533010.0,0,0,3,3,3,5,5,5,5,5,5,7
MPLX,MPLX Common Units,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,7,7,7,7,13
IFF,International Flavors & Fragrances Inc,식품 및 담배,541020.0,2,2,2,2,2,2,2,2,2,2,2,2
TWLO,Twilio Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,6,8,6,6,6,6,6
AMP,Ameriprise Financial Inc,투자은행 및 서비스,551020.0,1,1,1,1,1,1,1,1,1,8,8,1
CBRE,CBRE Group Inc Class A,부동산 운영 관리,601010.0,1,1,1,1,1,1,1,1,8,8,8,8
LYB,LyondellBasell Industries NV Class A,화학,511010.0,2,2,2,2,2,2,2,2,2,2,2,2
KR,Kroger Co,식품 및 약품소매,543010.0,1,1,1,1,1,1,1,1,8,8,8,1
NUE,Nucor Corp,메탈&마이닝,512010.0,2,2,2,1,1,1,1,1,1,1,1,1
PEG,Public Service Enterprise Group Inc,복합 유틸리티,591040.0,1,3,4,4,4,4,4,4,4,4,4,4
MTD,Mettler-Toledo International Inc,사무기기,571050.0,1,1,1,5,5,6,8,8,8,8,8,8
DB,Deutsche Bank AG,은행,551010.0,0,0,0,0,6,7,7,7,7,7,7,13
EQR,Equity Residential,주택 및 상업용 리츠,601020.0,2,2,2,4,4,4,4,4,4,4,4,4
FERG,Ferguson PLC,주택건설,532030.0,1,1,1,1,1,1,8,8,8,8,8,8
AJG,Arthur J Gallagher & Co,보험,553010.0,1,1,1,5,5,6,8,8,8,10,10,8
CVE,Cenovus Energy Inc,오일 및 가스,501020.0,0,0,0,0,6,7,7,7,7,7,7,13
CMI,Cummins Inc,자동차 및 자동차 부품,531010.0,1,1,1,5,5,6,6,6,6,6,6,6
ARE,Alexandria Real Estate Equities Inc,주택 및 상업용 리츠,601020.0,1,1,1,5,5,6,8,8,10,10,10,10
WCN,Waste Connections Inc,전문 및 상업 서비스,522030.0,1,1,4,5,5,6,8,8,10,10,10,10
NOK,Nokia Oyj ADR,커뮤니케이션 및 네트워킹,571020.0,0,0,0,0,0,0,0,0,0,0,0,0
ROK,Rockwell Automation Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,5,6,8,8,8,8,8,8
WY,Weyerhaeuser Co,주택 및 상업용 리츠,601020.0,2,2,2,2,2,2,2,9,9,9,9,9
FRC,First Republic Bank,은행,551010.0,1,1,1,1,1,1,8,8,8,8,8,8
AME,AMETEK Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,5,5,6,8,8,10,10,10,8
KEYS,Keysight Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,5,5,6,8,8,8,10,10,8
HAL,Halliburton Co,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,Ball Corp,용기 및 포장,513020.0,1,1,1,5,5,6,8,8,10,10,10,10
ED,Consolidated Edison Inc,전기 유틸리티,591010.0,2,3,4,4,4,5,5,4,4,4,4,5
HES,Hess Corp,오일 및 가스,501020.0,2,2,2,1,1,1,1,1,1,1,1,4
PHG,Koninklijke Philips NV ADR,헬스케어 장비 및 용품,561010.0,1,3,4,4,4,3,3,3,3,3,3,3
WST,West Pharmaceutical Services Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,8,8,8,8
ES,Eversource Energy,전기 유틸리티,591010.0,1,3,4,5,5,3,3,3,10,3,3,10
WEC,WEC Energy Group Inc,전기 유틸리티,591010.0,1,3,4,5,5,3,3,3,10,3,3,10
OKE,ONEOK Inc,오일 및 가스 장비 및 서비스,501030.0,2,0,3,3,3,5,5,5,5,11,11,5
TWTR,Twitter Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,6,6,6,6,6,6,6
EFX,Equifax Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,1,8,8,8,8,8,8
AWK,American Water Works Company Inc,수도 유틸리티,591030.0,1,1,1,5,5,6,8,8,10,10,10,10
DAL,Delta Air Lines Inc,운송업,524060.0,0,0,3,3,3,5,5,5,5,11,11,11
ALB,Albemarle Corp,화학,511010.0,1,2,1,1,1,1,1,1,1,1,1,1
LUV,Southwest Airlines Co,운송업,524060.0,2,0,3,3,2,2,2,2,2,2,2,2
SWK,Stanley Black & Decker Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,6,6,8,1,10,10,8
LH,Laboratory Corporation of America Holdings,헬스케어 업체 및 서비스,561020.0,1,1,1,1,1,1,8,8,8,8,8,8
EXR,Extra Space Storage Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,1,8,8,8,8,8,8
LYV,Live Nation Entertainment Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,5,5,4,8,8,8,10,10,4
HRL,Hormel Foods Corp,식품 및 담배,541020.0,1,3,4,5,5,3,3,3,10,3,3,3
HUBS,HubSpot Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,6,8,8,8,8,8,8
MKC,McCormick & Company Inc,식품 및 담배,541020.0,1,3,4,5,5,3,3,3,10,3,3,10
MKC,McCormick & Company Inc,식품 및 담배,541020.0,1,3,4,5,5,3,3,3,10,3,3,10
MAA,Mid-America Apartment Communities Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,1,8,8,8,8,8,8
INVH,Invitation Homes Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,6,8,8,8,8,8,8
VMC,Vulcan Materials Co,건축 자재,512020.0,1,1,1,1,1,1,1,1,8,8,8,8
CVNA,Carvana Co Class A,전문품 상점,534030.0,1,1,1,5,5,6,8,8,6,6,6,8
KEY,KeyCorp,은행,551010.0,2,2,2,2,2,2,2,2,2,2,2,2
HIG,Hartford Financial Services Group Inc,보험,553010.0,2,2,2,2,2,1,1,1,1,1,1,4
ZBH,Zimmer Biomet Holdings Inc,헬스케어 장비 및 용품,561010.0,1,1,4,5,5,3,6,6,6,6,6,6
BBY,Best Buy Co Inc,전문품 상점,534030.0,1,1,1,5,5,6,8,8,10,10,10,10
LEN,Lennar Corp Class A,주택건설,532030.0,1,1,1,1,1,6,8,8,8,8,8,8
LEN,Lennar Corp Class B,주택건설,532030.0,1,1,1,1,1,6,8,8,8,8,8,8
IT,Gartner Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,1,1,1,8,8,8,1
RCL,Royal Caribbean Cruises Ltd,호텔 및 엔터테인먼트,533010.0,0,0,3,3,3,5,5,5,5,11,11,11
GRMN,Garmin Ltd,커뮤니케이션 및 네트워킹,571020.0,1,1,1,5,5,6,8,8,10,10,10,8
RF,Regions Financial Corp,은행,551010.0,2,2,2,2,2,2,2,2,1,1,1,2
MLM,Martin Marietta Materials Inc,건축 자재,512020.0,1,1,1,1,1,1,1,1,8,8,8,8
CHD,Church & Dwight Co Inc,"개인, 가정 용품 및 서비스",542010.0,1,1,4,5,5,6,8,8,10,10,10,10
MTB,M&T Bank Corp,은행,551010.0,2,0,3,3,3,5,2,2,2,2,2,2
FTV,Fortive Corp,"건설장비 및 대형차, 기차, 배",521020.0,2,3,4,4,4,4,4,4,4,4,12,12
CFG,Citizens Financial Group Inc,은행,551010.0,2,2,2,2,2,2,2,2,2,2,2,2
ARES,Ares Management Corp Class A,투자은행 및 서비스,551020.0,1,1,1,1,1,6,8,8,8,8,8,8
RJF,Raymond James Financial Inc,투자은행 및 서비스,551020.0,1,2,1,1,1,1,1,1,1,1,1,1
DOV,Dover Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,5,5,6,8,8,8,10,10,8
STE,STERIS plc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,10,10,10,10
EIX,Edison International,전기 유틸리티,591010.0,0,0,0,0,0,0,0,0,0,0,11,0
SYF,Synchrony Financial,은행,551010.0,2,2,2,1,1,1,1,1,1,1,1,1
PCG,PG&E Corp,전기 유틸리티,591010.0,0,0,0,0,0,0,0,0,0,0,0,0
PKI,PerkinElmer Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,6,8,8,8,8,8,8
