Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
KIDS,OrthoPediatrics Corp,헬스케어 장비 및 용품,561010.0,0,3,3,3,3,2,2,9,2,11,11,11
LMAT,LeMaitre Vascular Inc,헬스케어 장비 및 용품,561010.0,0,3,3,3,3,4,4,9,9,9,9,9
XENT,Intersect Ent Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,4,3,3,3,3,3,3,3
CERS,Cerus Corp,헬스케어 장비 및 용품,561010.0,0,3,3,5,5,4,4,9,9,9,9,9
ANGO,AngioDynamics Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,4,4,4,4,4,4,4
VRAY,ViewRay Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,4,6,6,6,6,6,6,6
NTUS,Natus Medical Inc,헬스케어 장비 및 용품,561010.0,2,2,2,2,6,5,5,5,5,5,5,5
CSII,Cardiovascular Systems Inc,헬스케어 장비 및 용품,561010.0,1,1,1,1,1,1,1,1,1,1,12,12
INGN,Inogen Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,4,6,6,6,6,6,6,6
CUTR,Cutera Inc,헬스케어 장비 및 용품,561010.0,2,2,2,2,2,4,8,8,8,8,8,8
OSUR,OraSure Technologies Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,6,6,8,8,8,8,8,8
OFIX,Orthofix Medical Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,4,3,3,3,3,3,3,3
SRDX,Surmodics Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,4,4,4,4,4,4,4
SPNE,SeaSpine Holdings Corp,헬스케어 장비 및 용품,561010.0,0,3,3,5,5,4,4,9,9,9,9,9
ARAY,Accuray Inc,헬스케어 장비 및 용품,561010.0,2,2,2,2,6,5,5,5,5,5,5,5
TCMD,Tactile Systems Technology Inc,헬스케어 장비 및 용품,561010.0,1,1,1,1,1,1,1,1,1,1,12,12
SENS,Senseonics Holdings Inc,헬스케어 장비 및 용품,561010.0,2,2,2,2,6,5,5,5,5,5,5,5
ZOM,Zomedica Corp,생명과학 및 메디컬 리서치,562020.0,2,2,2,2,6,5,5,5,5,5,5,5
ASXC,Asensus Surgical Inc,헬스케어 장비 및 용품,561010.0,2,2,4,4,4,6,6,6,6,6,6,6
