Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
TD,Toronto-Dominion Bank,은행,551010.0,2,2,2,4,6,1,1,7,10,10,10,10
TTE,TotalEnergies SE ADR,오일 및 가스,501020.0,0,0,0,0,4,0,0,0,0,0,0,0
LOW,Lowe's Companies Inc,전문품 상점,534030.0,1,1,2,1,1,5,5,5,5,5,5,1
UNP,Union Pacific Corp,화물 및 물류 서비스,524050.0,1,1,1,1,5,5,5,5,5,5,5,5
LIN,Linde PLC,화학,511010.0,1,1,1,1,1,5,5,5,5,5,5,5
BX,Blackstone Inc,투자은행 및 서비스,551020.0,1,1,2,1,1,5,5,5,1,5,1,1
BMY,Bristol-Myers Squibb Co,제약,562010.0,2,2,3,2,2,2,8,8,9,11,8,11
AXP,American Express Co,은행,551010.0,1,1,2,1,1,5,5,5,5,5,5,10
RTX,Raytheon Technologies Corp,우주항공 및 국방,521010.0,2,2,4,4,6,7,7,9,6,9,9,9
SAP,SAP SE ADR,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,3,3,3,3,3,3,3
MDT,Medtronic PLC,헬스케어 장비 및 용품,561010.0,1,1,1,1,5,5,5,5,5,3,5,5
CVS,CVS Health Corp,헬스케어 업체 및 서비스,561020.0,2,2,3,2,3,2,8,8,8,8,8,8
UL,Unilever PLC ADR,"개인, 가정 용품 및 서비스",542010.0,1,1,1,5,5,3,3,3,7,7,7,7
C,Citigroup Inc,은행,551010.0,2,0,4,4,4,6,6,6,6,6,6,6
BA,Boeing Co,우주항공 및 국방,521010.0,2,0,4,0,4,0,0,0,0,0,12,12
COP,Conocophillips,오일 및 가스,501020.0,2,0,4,4,6,6,6,6,6,6,6,6
HDB,HDFC Bank Ltd ADR,은행,551010.0,1,1,1,5,5,7,7,7,5,5,5,10
GS,Goldman Sachs Group Inc,투자은행 및 서비스,551020.0,1,2,2,1,1,1,1,1,1,1,1,13
DE,Deere & Co,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,5,5,5,1
IBM,International Business Machines Corp,소프트웨어 및 IT서비스,572010.0,0,3,3,3,0,4,4,4,4,4,4,4
BLK,BlackRock Inc,투자은행 및 서비스,551020.0,1,1,2,1,1,5,5,5,5,5,1,1
DEO,Diageo PLC ADR,음료,541010.0,1,1,1,1,1,7,7,7,5,5,5,10
NOW,ServiceNow Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,5,5,5,5,5,5,5
GSK,GlaxoSmithKline PLC ADR,제약,562010.0,2,0,3,2,2,2,8,9,8,8,8,9
CAT,Caterpillar Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,10,5,10,10
ANTM,Anthem Inc,헬스케어 업체 및 서비스,561020.0,1,1,1,1,1,5,5,5,5,5,5,5
BP,BP PLC ADR,오일 및 가스,501020.0,0,0,0,0,4,0,0,0,0,0,0,0
PLD,Prologis Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,5,5,5,5,5,5,5
LMT,Lockheed Martin Corp,우주항공 및 국방,521010.0,1,1,1,5,5,3,3,3,3,3,3,7
AMT,American Tower Corp,주택 및 상업용 리츠,601020.0,1,1,1,5,5,3,3,3,3,3,3,5
EL,Estee Lauder Companies Inc Class A,"개인, 가정 용품 및 서비스",542010.0,1,1,1,1,1,5,5,5,5,5,5,5
GE,General Electric Co,복합 기업,544010.0,0,3,3,3,3,4,8,8,8,8,8,8
BTI,British American Tobacco PLC ADR,식품 및 담배,541020.0,0,3,3,3,0,4,4,4,4,4,4,4
SHOP,Shopify Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,5,5,5,5,5,5,5
EQNR,Equinor ASA ADR,오일 및 가스,501020.0,2,2,4,4,6,6,6,6,6,6,6,6
TGT,Target Corp,다양한 소매업,534020.0,1,1,2,1,1,5,5,5,5,5,5,1
RIO,Rio Tinto PLC ADR,메탈&마이닝,512010.0,1,1,1,1,1,5,5,5,5,5,5,5
SYK,Stryker Corp,헬스케어 장비 및 용품,561010.0,1,1,1,1,5,5,5,5,5,5,5,5
ZTS,Zoetis Inc Class A,제약,562010.0,1,1,1,1,1,5,5,5,5,5,5,5
SPGI,S&P Global Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
MO,Altria Group Inc,식품 및 담배,541020.0,0,3,0,3,0,4,4,4,4,4,4,4
MMM,3M Co,복합 기업,544010.0,0,0,4,0,0,6,2,2,6,2,6,6
BAM,Brookfield Asset Management Inc Class A,투자은행 및 서비스,551020.0,1,1,2,1,1,5,5,5,5,5,5,5
BNS,Bank of Nova Scotia,은행,551010.0,2,2,4,4,6,6,6,6,6,6,6,6
CB,Chubb Ltd,보험,553010.0,1,2,2,1,1,1,1,1,10,10,10,10
SE,Sea Ltd ADR,소프트웨어 및 IT서비스,572010.0,1,1,2,1,1,5,5,5,5,5,5,1
PNC,PNC Financial Services Group Inc,은행,551010.0,2,2,2,4,6,1,1,1,10,10,10,10
ENB,Enbridge Inc,오일 및 가스 장비 및 서비스,501030.0,2,3,3,2,2,2,8,8,9,11,11,8
USB,US Bancorp,은행,551010.0,2,2,4,4,6,6,6,6,6,6,6,6
VALE,Vale SA ADR,메탈&마이닝,512010.0,1,1,1,5,5,7,7,7,10,10,10,10
CNI,Canadian National Railway Co,화물 및 물류 서비스,524050.0,1,1,1,1,1,5,5,5,5,5,5,5
TFC,Truist Financial Corp,은행,551010.0,2,2,4,4,6,7,6,6,10,10,10,10
TJX,TJX Companies Inc,다양한 소매업,534020.0,1,1,1,1,5,5,5,5,5,5,5,5
BDX,Becton Dickinson and Co,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,3,3,3,7,7,7,7
MMC,Marsh & McLennan Companies Inc,보험,553010.0,1,1,1,1,1,5,5,5,5,5,5,5
DUK,Duke Energy Corp,전기 유틸리티,591010.0,1,1,1,1,1,5,5,5,5,5,5,5
UBS,UBS Group AG,투자은행 및 서비스,551020.0,2,3,3,2,3,6,2,2,2,2,2,2
BMO,Bank of Montreal,은행,551010.0,2,2,2,4,6,1,1,1,10,10,10,13
CI,Cigna Corp,헬스케어 업체 및 서비스,561020.0,1,1,1,1,5,7,7,7,10,10,10,10
HCA,HCA Healthcare Inc,헬스케어 업체 및 서비스,561020.0,1,1,2,1,1,5,5,5,5,5,5,1
CCI,Crown Castle International Corp,주택 및 상업용 리츠,601020.0,1,1,1,1,5,5,5,5,5,5,5,5
IBN,ICICI Bank Ltd ADR,은행,551010.0,1,1,2,1,1,5,5,5,5,5,5,1
SHW,Sherwin-Williams Co,화학,511010.0,1,1,1,1,1,5,5,5,5,5,5,5
GM,General Motors Co,자동차 및 자동차 부품,531010.0,2,2,2,4,6,1,1,1,10,1,10,13
SO,Southern Co,전기 유틸리티,591010.0,1,1,1,1,5,5,5,5,5,5,5,5
ICE,Intercontinental Exchange Inc,투자은행 및 서비스,551020.0,1,1,1,1,1,5,5,5,5,5,5,5
F,Ford Motor Co,자동차 및 자동차 부품,531010.0,2,2,2,2,6,1,1,1,2,1,6,13
EOG,EOG Resources Inc,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,6,6,0,0
FIS,Fidelity National Information Services Inc,핀테크,573010.0,1,1,1,5,5,3,3,3,3,3,3,3
ITW,Illinois Tool Works Inc,복합 기업,544010.0,1,1,1,1,1,5,5,5,5,5,5,5
EW,Edwards Lifesciences Corp,헬스케어 장비 및 용품,561010.0,1,1,1,1,1,5,5,5,5,5,5,5
CL,Colgate-Palmolive Co,"개인, 가정 용품 및 서비스",542010.0,1,1,2,1,1,5,5,5,5,5,5,1
COF,Capital One Financial Corp,은행,551010.0,1,2,2,1,1,1,1,1,1,1,1,13
SAN,Banco Santander SA ADR,은행,551010.0,0,3,0,3,0,4,4,4,4,4,4,4
SNAP,Snap Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,2,1,1,5,1,1,1,1,1,1
NSC,Norfolk Southern Corp,화물 및 물류 서비스,524050.0,1,1,1,1,1,5,5,5,5,5,5,5
D,Dominion Energy Inc,전기 유틸리티,591010.0,1,1,1,5,5,3,3,3,3,3,3,9
FCX,Freeport-McMoRan Inc,메탈&마이닝,512010.0,1,2,2,1,1,1,1,1,1,1,1,1
PSA,Public Storage,주택 및 상업용 리츠,601020.0,1,2,2,1,1,1,1,1,1,1,1,1
AON,Aon PLC Class A,보험,553010.0,1,1,1,1,1,5,5,5,5,5,5,5
CNQ,Canadian Natural Resources Ltd,오일 및 가스,501020.0,2,2,4,4,6,6,6,6,6,6,6,6
NOC,Northrop Grumman Corp,우주항공 및 국방,521010.0,1,1,1,5,5,7,7,7,7,7,7,7
PGR,Progressive Corp,보험,553010.0,1,1,1,5,5,3,3,3,3,3,5,5
SQ,Block Inc Class A,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
MCO,Moody's Corp,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
FDX,FedEx Corp,화물 및 물류 서비스,524050.0,2,2,2,4,6,6,1,1,10,10,10,13
BSX,Boston Scientific Corp,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,3,7,3,7,7,7,7
ETN,Eaton Corporation PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,1,5,1,1
MET,MetLife Inc,보험,553010.0,2,2,2,4,6,1,1,1,10,1,10,13
WM,Waste Management Inc,전문 및 상업 서비스,522030.0,1,1,1,1,5,5,5,5,5,5,5,5
GD,General Dynamics Corp,우주항공 및 국방,521010.0,2,2,4,4,6,6,6,6,6,6,6,6
STLA,Stellantis NV,자동차 및 자동차 부품,531010.0,2,2,4,4,6,6,6,6,10,10,10,10
CM,Canadian Imperial Bank of Commerce,은행,551010.0,2,2,2,4,6,1,1,1,10,10,10,13
SLB,Schlumberger NV,오일 및 가스 장비 및 서비스,501030.0,0,3,0,3,0,4,4,4,4,4,4,4
PXD,Pioneer Natural Resources Co,오일 및 가스,501020.0,2,2,4,4,6,6,6,6,6,6,6,6
EMR,Emerson Electric Co,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,1,1,1,10,10,10,10
ING,ING Groep NV ADR,은행,551010.0,0,3,0,3,0,4,2,2,2,2,2,2
E,Eni SpA ADR,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,0,0,0,0
HUM,Humana Inc,헬스케어 업체 및 서비스,561020.0,1,1,1,1,5,5,5,5,5,3,5,5
APD,Air Products and Chemicals Inc,화학,511010.0,1,1,1,1,5,5,5,5,3,3,5,5
KKR,KKR & Co Inc,투자은행 및 서비스,551020.0,1,1,2,1,1,5,5,5,1,5,1,1
EPD,Enterprise Products Partners Units,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,0,0
NGG,National Grid PLC ADR,복합 유틸리티,591040.0,2,3,3,2,2,2,8,8,8,8,8,8
ECL,Ecolab Inc,화학,511010.0,1,1,1,5,5,3,3,3,3,3,3,5
VMW,VMware Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,7,7,7,7,7,7,7
WBK,Westpac Banking Corp ADR,은행,551010.0,0,3,0,3,0,4,4,4,4,4,4,4
TRP,TC Energy Corp,오일 및 가스 장비 및 서비스,501030.0,2,2,4,5,2,7,7,9,9,9,9,9
BK,Bank of New York Mellon Corp,투자은행 및 서비스,551020.0,2,2,4,4,6,6,6,6,6,6,6,6
SCCO,Southern Copper Corp,메탈&마이닝,512010.0,1,1,2,1,1,1,1,1,10,10,10,1
NEM,Newmont Corporation,메탈&마이닝,512010.0,1,1,1,1,1,5,5,5,3,3,3,3
LYG,Lloyds Banking Group PLC ADR,은행,551010.0,0,3,0,3,0,4,4,4,4,4,4,4
AIG,American International Group Inc,보험,553010.0,0,3,3,3,0,4,2,2,2,6,2,2
TRI,Thomson Reuters Corp,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
MPC,Marathon Petroleum Corp,오일 및 가스,501020.0,2,0,4,4,4,6,6,6,6,6,6,6
PANW,Palo Alto Networks Inc,소프트웨어 및 IT서비스,572010.0,1,1,2,1,1,5,5,5,5,5,5,1
CNC,Centene Corp,헬스케어 업체 및 서비스,561020.0,1,1,1,5,5,7,7,7,7,7,7,7
JCI,Johnson Controls International PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,2,2,1,1,1,1,1,1,1,1,1
IQV,IQVIA Holdings Inc,생명과학 및 메디컬 리서치,562020.0,1,1,1,1,1,5,5,5,5,5,5,5
SPG,Simon Property Group Inc,주택 및 상업용 리츠,601020.0,0,3,0,0,0,4,4,4,4,4,0,0
DG,Dollar General Corp,다양한 소매업,534020.0,1,1,1,1,5,5,5,5,5,3,5,5
BCS,Barclays PLC ADR,은행,551010.0,0,3,3,3,3,2,2,2,2,8,2,2
ROP,Roper Technologies Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,5,5,5,5,5,5,3,5,5
DELL,Dell Technologies Inc Class C,"컴퓨터, 전화 및 가전제품",571060.0,1,1,2,1,1,5,5,5,5,5,5,1
APH,Amphenol Corp Class A,전자 장비 및 부품,571040.0,1,1,2,1,1,5,5,5,5,5,5,5
PRU,Prudential Financial Inc,보험,553010.0,2,2,4,4,6,6,6,6,6,6,6,6
KMB,Kimberly-Clark Corp,"개인, 가정 용품 및 서비스",542010.0,1,1,1,5,5,3,3,3,3,3,3,3
INFO,IHS Markit Ltd,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
BBVA,Banco Bilbao Vizcaya Argentaria SA ADR,은행,551010.0,0,3,0,3,0,4,2,2,2,4,2,2
NTR,Nutrien Ltd,화학,511010.0,2,2,4,4,6,6,6,6,6,6,6,13
SRE,Sempra Energy,복합 유틸리티,591040.0,1,1,1,5,5,3,3,3,7,9,9,9
MSCI,MSCI Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
SU,Suncor Energy Inc,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,0,0,0,0
AFL,Aflac Inc,보험,553010.0,1,1,4,5,5,7,7,7,7,9,9,10
BAX,Baxter International Inc,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,3,3,3,7,7,7,7
ADM,Archer-Daniels-Midland Co,식품 및 담배,541020.0,1,2,2,1,1,1,1,1,1,1,1,1
HSY,Hershey Co,식품 및 담배,541020.0,1,1,1,1,1,5,5,5,5,5,5,5
TRV,Travelers Companies Inc,보험,553010.0,2,2,2,4,6,7,7,7,10,10,10,10
SYY,Sysco Corp,식품 및 약품소매,543010.0,1,1,1,5,5,7,7,7,7,9,7,7
MFC,Manulife Financial Corp,보험,553010.0,2,2,4,4,6,6,6,6,6,6,6,6
GPN,Global Payments Inc,전문 및 상업 서비스,522030.0,1,1,1,5,5,3,3,3,3,3,3,3
HLT,Hilton Worldwide Holdings Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,1,1,5,5,5,5,5,5,5
A,Agilent Technologies Inc,헬스케어 장비 및 용품,561010.0,1,1,2,1,1,5,5,5,5,5,5,5
GIS,General Mills Inc,식품 및 담배,541020.0,1,1,2,2,2,2,8,8,9,11,11,11
PSX,Phillips 66,오일 및 가스,501020.0,0,0,0,0,4,0,0,0,0,0,12,12
HPQ,HP Inc,"컴퓨터, 전화 및 가전제품",571060.0,1,2,2,1,1,1,1,1,10,10,10,10
AMX,America Movil SAB de CV ADR,통신 서비스,574010.0,2,2,4,4,6,6,6,6,6,6,6,6
OXY,Occidental Petroleum Corp,오일 및 가스,501020.0,0,3,0,3,0,4,4,4,4,4,4,4
WIT,Wipro Ltd ADR,소프트웨어 및 IT서비스,572010.0,2,2,2,4,6,1,1,1,1,1,1,13
KMI,Kinder Morgan Inc,오일 및 가스 장비 및 서비스,501030.0,0,3,3,2,3,2,8,8,8,8,8,8
APO,Apollo Global Management Inc,투자은행 및 서비스,551020.0,1,1,1,1,1,5,5,5,5,5,5,5
STZ,Constellation Brands Inc Class A,음료,541010.0,2,2,4,4,6,7,7,7,10,10,10,10
STZ,Constellation Brands Inc Class B,음료,541010.0,2,2,4,4,6,7,7,7,10,10,10,10
CRH,CRH PLC ADR,건축 자재,512020.0,1,1,2,1,1,1,1,1,1,1,1,1
DLR,Digital Realty Trust Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,5,5,5,5,5,3,5,5
PH,Parker-Hannifin Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,5,5,5,1
O,Realty Income Corp,주택 및 상업용 리츠,601020.0,1,1,1,5,5,7,7,9,7,9,9,9
RSG,Republic Services Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,5,5,5,5,5,5,5
VLO,Valero Energy Corp,오일 및 가스,501020.0,2,0,4,0,4,0,0,0,0,0,12,12
BSMX,Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero,은행,551010.0,0,3,0,3,0,4,4,4,4,4,4,4
WMB,Williams Companies Inc,오일 및 가스 장비 및 서비스,501030.0,0,3,3,3,3,2,8,8,8,8,8,8
ANET,Arista Networks Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,2,1,1,7,7,7,10,10,10,10
GOLD,Barrick Gold Corp,메탈&마이닝,512010.0,1,1,1,5,5,3,3,3,3,3,3,3
DVN,Devon Energy Corp,오일 및 가스,501020.0,0,3,3,3,3,4,2,2,8,8,2,2
MSI,Motorola Solutions Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,1,1,1,5,5,5,5,5,5,5
DFS,Discover Financial Services,은행,551010.0,1,2,2,1,1,1,1,1,10,1,10,10
STT,State Street Corp,투자은행 및 서비스,551020.0,2,2,4,4,6,6,2,2,2,2,6,6
APTV,Aptiv PLC,자동차 및 자동차 부품,531010.0,1,1,2,1,1,1,1,1,1,1,1,1
YUM,Yum! Brands Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,5,5,7,7,7,5,5,5,5
GLW,Corning Inc,전자 장비 및 부품,571040.0,1,1,2,1,1,7,7,7,10,10,10,10
PPG,PPG Industries Inc,화학,511010.0,1,1,2,1,1,1,1,1,1,1,1,1
TT,Trane Technologies PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,5,5,5,5
TSN,Tyson Foods Inc Class A,식품 및 담배,541020.0,2,2,4,5,5,7,7,9,7,9,9,9
TDG,TransDigm Group Inc,우주항공 및 국방,521010.0,1,1,1,5,5,5,5,5,5,5,5,5
ALL,Allstate Corp,보험,553010.0,1,1,1,5,5,7,7,7,5,5,10,10
WELL,Welltower Inc,주택 및 상업용 리츠,601020.0,2,2,4,2,2,7,7,9,9,9,9,9
LVS,Las Vegas Sands Corp,호텔 및 엔터테인먼트,533010.0,0,0,0,0,4,0,0,0,0,0,12,12
MPLX,MPLX Common Units,오일 및 가스 장비 및 서비스,501030.0,0,3,3,3,3,4,4,4,8,8,8,8
IFF,International Flavors & Fragrances Inc,식품 및 담배,541020.0,2,2,4,4,6,6,6,6,6,10,6,6
TWLO,Twilio Inc Class A,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,5,5,5,5,5,5,5
AMP,Ameriprise Financial Inc,투자은행 및 서비스,551020.0,1,1,2,1,1,1,1,1,1,1,1,1
CBRE,CBRE Group Inc Class A,부동산 운영 관리,601010.0,1,1,2,1,1,1,1,1,1,5,1,1
LYB,LyondellBasell Industries NV Class A,화학,511010.0,2,2,4,4,6,6,6,6,6,6,6,6
KR,Kroger Co,식품 및 약품소매,543010.0,1,1,2,1,1,1,1,1,1,1,1,1
NUE,Nucor Corp,메탈&마이닝,512010.0,2,2,2,4,6,1,1,1,1,1,1,13
PEG,Public Service Enterprise Group Inc,복합 유틸리티,591040.0,1,1,1,5,5,7,7,7,7,9,7,7
ORAN,Orange SA ADR,통신 서비스,574010.0,0,0,0,0,0,4,4,4,4,4,4,4
DB,Deutsche Bank AG,은행,551010.0,0,3,3,3,3,2,8,8,8,8,8,8
FERG,Ferguson PLC,주택건설,532030.0,1,1,2,1,1,5,5,5,1,5,1,1
AJG,Arthur J Gallagher & Co,보험,553010.0,1,1,1,1,1,5,5,5,5,5,5,5
SLF,Sun Life Financial Inc,보험,553010.0,1,1,2,1,1,1,1,1,10,5,10,10
CVE,Cenovus Energy Inc,오일 및 가스,501020.0,0,3,3,2,3,2,8,8,8,8,8,8
ET,Energy Transfer Units,오일 및 가스 장비 및 서비스,501030.0,0,3,0,3,0,4,4,4,4,4,4,4
CMI,Cummins Inc,자동차 및 자동차 부품,531010.0,1,1,1,1,1,5,5,5,5,5,5,5
ARE,Alexandria Real Estate Equities Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,5,5,5,5,5,5,5
WCN,Waste Connections Inc,전문 및 상업 서비스,522030.0,1,1,1,1,5,5,5,5,5,5,5,5
NOK,Nokia Oyj ADR,커뮤니케이션 및 네트워킹,571020.0,0,3,3,3,3,4,4,4,8,8,8,8
ROK,Rockwell Automation Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,5,5,5,5,5,1
WY,Weyerhaeuser Co,주택 및 상업용 리츠,601020.0,2,2,4,4,6,6,2,2,2,2,6,13
EC,Ecopetrol SA ADR,오일 및 가스,501020.0,2,0,4,0,4,0,0,0,0,7,12,12
FRC,First Republic Bank,은행,551010.0,1,1,2,1,1,5,5,1,1,5,1,1
KEYS,Keysight Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,5,5,5,5,5,5,5
HAL,Halliburton Co,오일 및 가스 장비 및 서비스,501030.0,0,3,0,3,0,4,4,4,4,4,4,4
BLL,Ball Corp,용기 및 포장,513020.0,1,1,1,1,5,5,5,5,5,3,5,5
ED,Consolidated Edison Inc,전기 유틸리티,591010.0,2,0,4,5,4,7,7,9,7,9,9,9
HES,Hess Corp,오일 및 가스,501020.0,2,2,2,1,6,1,1,1,10,1,10,10
PHG,Koninklijke Philips NV ADR,헬스케어 장비 및 용품,561010.0,1,1,1,5,5,3,3,3,3,3,3,3
ES,Eversource Energy,전기 유틸리티,591010.0,1,1,1,5,5,3,3,3,3,3,3,3
WEC,WEC Energy Group Inc,전기 유틸리티,591010.0,1,1,1,5,5,3,3,3,3,3,3,3
OKE,ONEOK Inc,오일 및 가스 장비 및 서비스,501030.0,2,0,4,0,4,0,0,0,0,0,0,0
TWTR,Twitter Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,1,5,5,5,5,5,5,5
TEF,Telefonica SA ADR,통신 서비스,574010.0,0,3,0,3,0,4,4,4,4,4,4,4
MT,ArcelorMittal SA ADR,메탈&마이닝,512010.0,2,2,4,4,6,6,6,6,6,2,6,6
EFX,Equifax Inc,전문 및 상업 서비스,522030.0,1,1,2,1,1,5,5,5,1,1,1,1
DAL,Delta Air Lines Inc,운송업,524060.0,0,0,0,0,4,0,0,0,0,0,0,0
ALB,Albemarle Corp,화학,511010.0,1,2,2,1,1,1,1,1,1,1,1,13
LUV,Southwest Airlines Co,운송업,524060.0,2,0,4,0,4,0,0,0,6,6,6,6
SWK,Stanley Black & Decker Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,2,1,1,5,1,1,10,10,10,10
LH,Laboratory Corporation of America Holdings,헬스케어 업체 및 서비스,561020.0,1,1,2,1,1,5,5,5,1,5,1,1
EXR,Extra Space Storage Inc,주택 및 상업용 리츠,601020.0,1,1,2,1,1,5,5,5,1,5,1,1
BIP,Brookfield Infrastructure Partners Units,복합 기업,544010.0,1,1,1,1,1,5,5,5,5,5,5,5
LYV,Live Nation Entertainment Inc,호텔 및 엔터테인먼트,533010.0,1,1,1,1,1,5,5,5,5,5,5,5
HRL,Hormel Foods Corp,식품 및 담배,541020.0,1,1,1,5,5,3,3,3,3,3,3,3
